title,text,rating,sentiment,review_year
Epic conclusion!,"December 10th, 2014, I was hospitalized for a suicide attempt. I was in a coma for 6 days and had been hospitalized for 2 weeks. I had read Vera's work before - namely, the Cobweb Bride - and was notified of new work from her when I got home. I bought Qualify and loved it. I was vulnerable and so fragile at that point in my life. I had lost my daughter who was stillborn that year and had lost a good friend. Gwen's strength lent me strength. There were so many parallels between us, and I clung to it. Gwen was fighting for her life, and so was I. Compete was next. My marriage was falling apart and I didn't know myself anymore. This was a period of change and growth for me, just as it was for Gwen. Again, she kept me sane and stable. Then came Win. I had been toying with the idea of seeking help for my addiction for some time at this point, but I was terrified and I had no support. Win helped me to make that decision. If Gwen could get through the games, I could beat addiction. I'd decided. I would do it. After Win came my TAG tattoos. Shoelace Girl, and the Eye of Horus. Shoelace Girl to remind me of my inner Gwen, and the eye of Horus to remind me that my Aeson is out there, and I will always be protected in my journey. I made a promise to myself that I wouldn't read Survive until I had gone to rehab and gotten clean. January 3rd, 2020, Survive was released, and it just so happened to be my 90 days clean. Like Gwen, I did it.<br /><br />The book is nothing short of incredible. I quite literally owe my life to Vera, Gwen, and the others. You asked for a review. I've never read anything quite like TAG series and it saved my life. There are no other words sufficient enough for the impact this book and this series has made on my life. I hope you enjoy it and take from it just as much as I have.",5.0,1,2020
Reaches into your soul - WOW!!!,"Waking up and seeing God, your Father, your creator - that was Adam's first sight.  Brennan's imagination rolls over you as you read of Adam and Eve's experience in the Garden - before the fall.  Once they bit the forbidden fruit, oh my.....the immediate changes that occurred within them were incredible.  Brennan blew me away with his understanding of what may have happened.  SO good!<br /><br />I've never considered what life was like for Adam and Eve after leaving the Garden of Eden.  Brennan weaves an incredible, satisfying read of their experience.  Oh the depth of human struggle and emotion!  (We cannot relate as we have everything at our fingertips; they had nothing.  nothing.....)<br /><br />One can only imagine the deep emotional pain Adam and Eve felt in that they broke the world.  And, think of how they must have blamed each other for centuries (as they both lived a very long time).<br /><br />I'm hooked.  Want to read the next books in the series.  I highly recommend this book.<br /><br />Brennan McPherson IS an author you want to read!",5.0,1,2020
Absolutely riveting,"I read the first six chapters, then dreamed about the book all night.  The next night I didn't sleep at all, staying up reading like I used to sneak to do as a little girl.<br />The characters are beautifully drawn.  The story radiates with love and pain, with yearning and loss and with healing.  I feel like I've been missing this story for a long time.<br />I love this book.",5.0,1,2020
Top Gun it’s NOT,"How this got so many 5 star ratings is something I’ll never know and something I won’t bother thinking about.<br /><br />Here’s my recap:<br />Two alpha fighter pilots<br />Solo chases Panther<br />Solo is aggressive<br />Panther aggressively says no<br />They fly....aggressively<br />They argue...aggressively<br />Solo keeps after Panther<br />Panther keeps saying no<br />Both men keep saying how hot the other is<br />They fly some more. Aggressively<br />The race bikes...aggressively<br />They get off together...you got it, aggressively<br />All the while saying how hot the other one is<br />Panther finally gives in to Solo and they have the best sex of their lives and it’s so hot because they’re so hot<br />Cliffhanger<br /><br />Or it would be a cliffhanger if I even cared a whit about either of these two alpha gods.<br /><br />Yet another superficial and commercially produced work from this pair of authors.<br /><br />My rec? If you want to waste your time, sure. But you may find yourself aggressively turning each page just to finish the damned thing.",2.0,0,2020
New beginnings for the Colony,"I’ve read a few of these Interstellar Bride books, and honestly it’s really hit or miss for me. Sometimes I like them sometimes I don’t. Think one was probably a 3-3.5 star read for me, but I round up.  So this was book one of I’m assuming a spin off. To be honest I haven’t read enough of these to know the plot that seems to wind throughout the series. But from what I gathered, this spin off is about cyborgs, or rather mostly alien cyborgs. And of course them getting brides.<br />Things I liked:<br />I liked the whole concept of being outcasts, and them trying to build a home of their own. It’s actually really sad to see how these soldiers families all turned their backs on them because they were captured by the enemy and turned into cyborgs. So of course everyone on the colony is kind of angry/sad/depressed. I like that there is an emotional component to the story. I liked that this didn’t come across as being forced, I mean yes, Rachel picked this because she didn’t have any other good option, but at the same time they guys didn’t back her into a corner like they do in a lot of these types of books. I liked that the guys immediately went along with what she felt, respecting her wishes. I also in general just really liked Rachel, I felt like she was more developed as a character than the others. She’s also a strong person with morals who is both tenacious and smart.<br />Things I didn’t like:<br />I wish they guys had a little bit more development, I mean I got their backstory in a few paragraphs, and they you find out a tad more about their families late in the book, but both of those things are explained very quickly. You don’t get to know the guys nearly as well as you do Rachel, and I think if you did you would pull more for them all. I didn’t love how quick Rachel jumped in, I mean she was open to the idea, but I figured she would have taken more time to get used to them and the massive change but she didn’t. Also the book is a tad quicker read than I normally like, but other than that those are my only complaints.",4.0,1,2020
Family can be a Mystery,"Things to know: This is the second book in the series. Reading the first book will help you understand the primary characters better. Be aware there is violence and adult language that some may be sensitive to reading.<br /><br />FBI Special Agent Jack Miller has mixed feelings about his earned vacation. He wants to enjoy time with his family but is afraid that he will find it too boring. He and his family discover that small towns have their own sets of mysteries - big and small.<br /><br />Having lived in or near small towns, I have to admit I understood the appeal of the community not to mention the ""politics"" that Jack was up against. I loved how Mr. Dorow interwove the different aspects of family throughout the book.<br /><br />I highly recommend you read the afterword that shares the spark that gave this story life.",5.0,1,2020
F@ck Yeah!,"I love Ash's attitude.  She's smart and snarky and a little bit ADHD.  Ok, maybe a lot ADHD.  Great characters and an interesting plot.  Loved it.",5.0,1,2020
Slow crawl,"I am so glad that I didn't pay full price for this. What a remarkably tedious novel!<br /><br />I learned 100 times more about the creative process than I ever wanted to learn, down to an entire chapter devoted to the inspiration behind a picture for an album cover. It was all the members of the band standing on top of a mountain. What in the world was so groundbreaking about that image lol. Entire chapters devoted to the inspiration for a song, usually about the attraction between Billy and Daisy.<br /><br />Nearly the entire premise of the book was about the unfulfilled, never truly acted upon attraction between Billy and Daisy. So, essentially, this book is about a romance that never happened among characters that never existed. You couldn't even muster up the enthusiasm to despise the characters for their sordid, drug addled actions.<br /><br />Daisy's character was pretty much a caricature of a rock star, basically just fluff. Had all the other characters been written as well as Billy's part, it might have succeeded. He was the only one that seemed to have genuine emotion and well fleshed out.<br /><br /> You just couldn't really care much about Daisy in the beginning and still didn't by the end. The others characters story lines never evolved but in my opinion, that was the unrealized potential for this book and the author should have ditched  the whole Daisy/Billy saga.",1.0,0,2020
Seer,"I enjoyed the book, but did not like the way it ended.  Will she stay or find a way to return home. Is there  a book 2 ?",4.0,1,2020
just learn to read simple music notation,"I bought this for my 8 year old grand daughter along with a kalimba.  It is a good book, but it would be better if the user learns to read basic music tabulature.  There are hundreds of songs with basic music notation for free all over the internet.  She downloaded flute and guitar music that showed basic note.  The kalimba tabulature limits you to learning whatever songs someone bothers to convert into K tabs.  Within a week she was able to plunk the K keys just looking at the music.  Now she is progressing to simple chords and the music is beautiful.  Pretty damn amazing.  She has a cheap piano keyboard her brother got for Christmas a couple of years ago and never touched.  She can relate the simple sheet music to the piano keys and may be trying to learn the piano.  The kalimba is pretty cool all by itself.  After a month the kid can play a bunch of songs without using the sheet music or looking at the keys.  I don't think the she is a musical genius -  the kalimba combined with simple flute or guitar music is just too simple.  If the kalimba has decent tone and resonance, it just sounds great no matter how you play it.  My mother-in-law says it sounds like a ""heavenly harp"" - go figure.  If you can't figure it out, go back to watching TV.",3.0,0,2020
Great suspense,"Lord, blame weights down a heart and blinds our eyes.'<br /><br />Taya McGill,  a forensic anthropologist, has uncovered a body and minutes later finds herself the target of a killer.  She is now on the run with an undercover ATF agent.  Keegan Stryker has to figure out how to keep Taya safe as well as himself before they are both silenced by ruthless killers.<br /><br />Sharee Stover once again brings her readers a non-stop, action filled story.  I was all in from the first and read it in less than a day.  I love stories that include criminal justice and forensics and this one fit the bill perfectly.  Now I'm sad I've finished it.  Great suspense.  Recommended.<br /><br />*My thanks to the publisher and author for a copy of this book.  I was not compensated in any way and the opinion in this review is entirely my own.",5.0,1,2020
You’ll be blessed...,"One of my favorite Psalms expounded on by one of my favorite writers... you won’t be disappointed. If you’ve never read Spurgeon, you’re missing out on such a blessing from this strong man of God.",5.0,1,2020
MUST READ!,A GREAT book written by a GREAT man!! WAKE UP AND READ THE BOOK!,5.0,1,2020
Poland finally gets to tell their side,"Finally, a book that actually explains Poland's attempted defense against Germany, rather than just glossing over it. I really enjoyed this book. It was thoughtfully-written, well-researched, and presented in a manner that made it interesting for the reader.<br /><br />I've read a good few WWII histories, and even some of the more comprehensive studies do not devote much space to the incidents related to the invasion of Poland, at least not from the Polish point of view, so this book was refreshing. I learned quite a lot about the first few days of the invasion and feel this would be an excellent book for history teachers to use when giving a more complete overview of the early events that led to WWII. Of course, this book is also great for anyone with a general interest in this period or Poland.<br /><br />This book pulls together the facts that aren't discussed very often, as well as the kind of humanistic stories that remind you that war is more than something that happens between governments. You get to experience the loss and heartache, the confusion and displacement up close when you read this book. Perhaps we could all use a dose of that right now.<br /><br />Highly recommended.<br /><br />This review is based on a complimentary copy from the publisher, provided through Netgalley. All opinions are my own.",5.0,1,2020
"It was simple, but managed to be fun","Most of these LitRPG/Post Apoc tales follow some rather simple rules.  This one doesn't stray much from the basics although it does start long after the initial start of the changes.  By the time we reach page 1 we are years in the future and humanity is barely surviving after the monsters drove them underground.  Now a desperate woman on a last ditch journey to provide food for the people sheltering in one cave rediscovers just how humanity fought back.<br /><br />Of course it involved killing monsters for power and  then leveling  up skills with that power.  Add in a very punishing alchemy system and you have a high intensity story.  it actually was interesting as poor Avery kept running into monsters with greater and greater power.<br /><br />There were elements that I have issues with (see after conclusion - Spoilers), but overall the story manages to flow and keep interest despite the character development being largely ignored.  It doesn't try to be more and in the end I felt happy enough to finish the tale.<br /><br />So its a low 4 star for me.  Better than many in the genre.  I can't call it an instant classic, but I enjoyed it.<br /><br />Spoilers after this point.<br /><br />My main issue was some of the discoveries about Venators.  It was kept until act 3, but it felt almost lifted from the manga Claymore where someone who gains too much power ends up turning on their own.  The heroine here vows to stop it (in a future volume), but I ended up just not liking this plot twist.  I can't easily pin down my complaint.  I know part of it is the dehumanizing of a character that is implied.  It also felt like it was there to provide intensity to the plot when there were enough obstacles in the way of the heroine.  I'm not saying that I won't try book 2, but this reduced my interest.<br /><br />I also had a smaller dislike of just how hostile and negative many of the humans were.  Even when offered fair compromises or even unfair ones in their favor too many of the authority figures in this tale did dumb things.  I'd like to see more characters who work together rather than turn into instant problems because the plot appears to demand it.",4.0,1,2020
"decent start, but writing is careless...","There are not just typos and errors with punctuation and grammar, but with time and sequence. When they are doing something Saturday, they are talking about ""tomorrow"" being Monday, (lawyers don't generally do) depositions on Sunday) and she wouldn't be watching TV with all the work she had to do if the stuff was due the next day. Besides,  they'd already said the deposition was on Monday. I'm not very far in it, but have no motivation to read more. A heroine who is pushing 30 is okay, even good, but she is a professional and has the speech patterns and thought patterns of a kid. For that matter, so do the other characters so far.",3.0,0,2020
Wait Till Helen Comes,"Twelve year old Molly and her blended family move out to the country. Heather, Molly's seven year old step-sister, witnessed her mother die in a fire and now suffers from the untreated emotional fallout of the loss. While dealing with the stresses of a newly blended family and Heather's PTSD, a ghost of a little girl named Helen has come to claim Heather, and Molly must do whatever it takes to stop Helen and save Heather.<br /><br />This setting in this book is spectacular for a middle grade book. The author really goes out of the her way to create a beautiful and creepy setting for the book.<br /><br />The book really is scary even as an adult. It's not just Helen's lonely and sad ghost, it's the reminder something horrible can happen to the youngest and most vulnerable among us. It also speaks to how trusting children are and how that trust can be abused and exploited.<br /><br />The characters are completely believable to the point where, as an adult, I was frustrated with the behavior of Jean and Dave, the parents. I love how Molly never gives up on Heather, no matter how unlikable Heather becomes and how bad Heather treats Molly and her brother Michael. Helen is also a great villain, she's multi dimensional and sympathetic.<br /><br />The author does a great job of setting up a middle grade domestic thriller. This might have been the book that made me fall in love with domestic thrillers.<br /><br />I loved this book as a kid. I was 11 or 12 when I read it. The ending still makes me cry. I think kids who like ghosts and other spooky things would love this book. It is morbid at times, as it deals with death of both children and adults. Someone also briefly mentions nuclear war, because it was the 80's.<br /><br />When I first read this book I was in sixth grade and James Taylor had just released ""Never Die Young"", an appropriate song for this book. I recommend listening to that song will you read this book.",5.0,1,2020
An outline of the obvious.,"I’m not an MBA, but majored in finance and have been a Commercial Loan Officer for the last 10yrs. I would not recommend this book to any of my clients who need help in their business. The author is right about one thing, you don’t need an MBA to be successful. 95% of my clients don’t have an MBA, many are millionaires.",1.0,0,2020
Unredeemable MC,"I struggled through this book. I read it all the way through hoping for some kind of strength or peace to come from the characters and there just was none. The male lead snuck out on the FMC early in the book and disappeared for six years. Returns and they get back together. No explanation was ever given to her about what happened or why. He continues to treat her like crap throughout the rest of the book, all the way to the very end. And she just decides that's all fine. I just needed some type of remorse and character building from the male lead but it never came.",2.0,0,2020
Writing Seemed Off,"I love Ted Bell and the Alex Hawks series.  I was excited the book was released and jumped right in for a new adventure.  Unfortunately, I did not care for the two separate story lines, jumping back and forth and never bringing the two together except for the fact that it was dealing with a differ generation of the Tang family.  Plus, sentences did not track and seemed out of place and at times redundant.  My husband commented as well on the difference in the writing.  I can honestly say I was bummed  and disappointed.",3.0,0,2020
"Rushed, and it shows","This book wasn't edited at all. It's full of typo's, there are sentences with words missing, with the wrong word instead of a similar word. ""Eld"" instead of ""old"", ""outs in the world"" instead of ""out in the world,"" etc. It clearly didn't even get a basic proof reading.<br /><br />The plot is equally rushed. Entire scenes from popular movies are ported over for the protagonist to walk through, while hat-tipping that he knows what they're from. People from other worlds ""accidentally"" say entire scenes of dialogue from Earthly movies or books. It's very tedious.<br /><br />On the good side, some parts of the story take a massive leap forward in this installment, which I appreciate, but others just stagnate. The author introduces a new character from Earth and seems to forget she's living in the hero's apartment for about 200 pages. Nothing is really accomplished with the kobolds. Nothing happens with the guild worth mentioning, etc.<br /><br />The bulk of the book is just the hero wandering the city looking for various people, finding them, and then doing nothing with that information. Also, bizarrely at one place in the book he permanently loses 50 HP and doesn't seem to notice or care. Characters disappear and no one cares. Characters die and people just shrug. The hero is trying desperately to figure out the rules that Earthlings have to abide by in this world, meets a girl from Earth, and doesn't ask her. Meets 2 more people who have been to Earth, doesn't ask them either. Etc. It's just poorly plotted out.<br /><br />The whole thing just feels rushed and tbh I am not excited about picking up the next one in October.",3.0,0,2020
We need these stories turned into a series!,"Maybe 1 book per season. Entertainment for the whole family (unless they are all left wing Marxists😂).<br />Wholesome family values, no gratuitous sex or violence, taking responsibility, doing the right thing, hard work is its own reward, color blind (race blind), good guys win, winning over the opposition with kindness, true justice, definitely not politically correct, and best of all no politics.<br />  It would be the most popular series on TV. Jerry & the producers would make a fortune. If actors/entertainers want to leave the country in protest let them. CGI & regular people would be great (they did Carry Fisher after she was dead). If that filth Game of Thrones can make it Bob & Nikki will put them off the air.<br />  Just tired of the stupid, senseless, hate & the politically correct drama queens. I'm down to watching DVDs from the 50s through 90s. All I want is entertainment like Boyd, Rowlings, Weber, Drake, Anderson, MacCaffrey, et. el.<br />  Thank you Jerry Boyd!",5.0,1,2020
"Terrible and ridiculous, NOT funny at all.",The women in this book can not possibly be as stupid as they are written.<br /><br />And it is not one teeny tinybit funny.<br /><br />I dont know what else to say. There are glimmers of interest but then they do something else completely ignorant.<br /><br />I am only 74% through this book.<br /><br />Do not waster your time,1.0,0,2020
A feel-good revelation; 10 stars,"I wish I had discovered this book sooner. It came as a revelation to me, because it deals with something that even high-achieving people, like Gloria Steinem, can neglect: Our self-esteem. Gloria Steinem had to overcome a lot of disadvantages in life, and she did so without bitterness and anger, and she remained positive. But she did have to make efforts to feel good about herself, and her ability to do that has made her one of the most positive feminists in public life. How we feel about ourself is a huge part of our lives, and it can affect our quality of life immeasurably. I read this book very slowly, a little at a time, because I didn't want to lose any of its hard-won wisdom. I would recommend this book to anyone who wants to feel happier, and more in control of their lives. Because this book will give you a lot of the tools you need to improve your inner life, as well as your public life.",5.0,1,2020
Excellent must have book for hand letterers in Procreate app.,"This is an excellent book for anyone wanting to learn hand lettering using the procreate app on IPAD. Hand lettering has never been so easy with this app. Liz Kohler Brown takes you through every step of the process from understanding the app to different font forms, mixed fonts, embellishments, layouts,, sharing and more! I have been hand lettering for a few months, but this will help me take my lettering to a whole new level. I read the book from cover to cover on the first day (kindle version).  It’s easy to download using the kindle app. I cannot wait to put all my new information to practice.",5.0,1,2020
AWE-some and inspiring!,"I don’t remember how I happened upon this book.<br />It has taken me a year to read, since I took a break between Crook’s time in Arizona and his time in Wyoming and the Dakotas.<br />History, and especially history focusing on the subjugation of the Indians had never held a particular interest for me until I read this book.<br /> I was completely in awe of the superb writing and descriptions of land and people, regardless of the location. Sometimes I would read a page or even just a paragraph and simply savor the writing. Then I marveled at the manner in which General Crook operated from his management of the mules to the troops to his ability to be admired and respected by his troops and his “foes”. He learned from the Indians, be they the many sub-tribes of the Apaches or the Shoshone and Sioux.<br />Crook was efficient, kind and even gentle, and it is clear that Bourke, the author, was intimately familiar with all aspects of General Crook’s dealings and life. Bourke does not insert himself not his own ego into the narrative. He sees himself as a chronicler, a journalist.<br />The book was clearly written for the era in which the author lived, for his contemporaries. His long lists of participants in military would include names familiar to many living then. I was disappointed that so little detail was given about Custer but Bourke states that he only glanced over the massacre because it was public knowledge.<br />This book has inspired me to read more both about the era and the locations it took place, particularly since we now winter in Arizona and have driven through the Yellowstone, the Badlands and the areas in the north that are covered by Crook’s engagements.<br />I highly recommend this book even to those not specifically interested in the subject, and I am grateful to the Digital History Books for making this tome available to us over a century later.<br />My only negative comment concerns about the lack of maps that show me where the events took place. I will have to go to a large library to find those maps and will certainly do so.",5.0,1,2020
Quick read but we'll worth it,"This is a quick read with great photos.  I was intrigued with the idea of a careless bird being cared for and raised by a family and how it affected the family's life.  Cameron, the husband, quickly tells the story of their courtship, marriage,  personalities, and adventures before the magpie comes into their lives.  He explains the horrific accident in Thailand that leaves his wife in a horrible.and terrifying state.  Then Cameron tells of his wife's struggles to deal with her new body mentally and physically.  Up to this point.there aren't many of his wife's photos, especially not facial shots.  But one of the things that really made this story pop was the photography.  It really helped tell the story.  The last section was from the wife Sam who very succinctly said how she felt at different stages after the accident, and in my opinion, was particularly exact in telling the reading what he will be experienced if their loved one experiences a similar fate as hers.  She gives a list of things for the caretaker and friends to say and not say, as well as things to do and not.do.  I truly enjoyed this book.",5.0,1,2020
Beautiful story,I  really liked this book.  I felt the relationship between mother and daughter was beautiful and loved the way the book ended,5.0,1,2020
BORING AND TEDIOUS,"Page after page about how it rains in Ireland, I felt damp reading it. Beautifully written BOREDOM.",1.0,0,2020
A delightful story,"I discovered the Agatha Christie novels back in my mid 20's, and I was hooked after finishing the first one, which was one of her Miss Marple mystery novels. Later I discovered the Hercule Poirot stories and read any number of those too. Not sure if I read them all, it'a been some decades since then, but if I saw one, I read it. So when I just recently saw this little tale on Amazon, knowing I had never seen it before, I just had to read it.<br /><br />When it comes to an Agatha Christie story, I never bother with reading reviews. Either you love her or you don't. I love her stories, every one I ever came across. I knew I would enjoy this story too. And I did.<br /><br />This was a really quick read, but a delightful little tale. I am so glad to have found it.",5.0,1,2020
Favorite,"Fingersmith is one of my all-time favorite novels. That I liked it so much is what made Tipping the Velvet harder to heap praise upon. Fingersmith has it all--a good sense of setting--nothing that blatantly announced that it was a modern-day sentiment placed in the past. It has vividly drawn characters, great description of place, and the plotting is superb. I was looking for a book to teach for a class, so even though I'd read it before and thought it wouldn't fit my theme, I decided to take a look at it again. I almost never re-read novels. But I read straight through this one for the second time. The writing and plotting in Fingersmith are outstanding.",5.0,1,2020
Heartwarming,"This was my first M/M read, and to be honest, I didn't know that was what it was until I think chapter 3, but by then I was committed. I was afraid I wasn't going to be able to get into the romance aspect of the story, but it was very tastefully done and the love Zach and Greyson found in each other was evident. I really liked Zach and Greyson. Both characters are relatable, kind-hearted, and trying to make a life for themselves. Family was a strong theme throughout and I loved how even through the ups and downs they were all there for each other. Zach and his family were the ultimate definitions of love and sacrifice for family. Greyson and his family, while unconventional, were there for each other ultimately. This entire story was really well done, and I found myself crying several times, overcome with the emotions Zach and Greyson were experiencing.  If you have not read any of the series, some major themes in this book are music, drugs, dealing with recovery, trust, family, coming out, and of course my favorite, love.",4.0,1,2020
Secrets,Raven and U’dron were the perfect couple to be secret partners. I loved hoe Raven finally decided to live in her truth. And U’dron was finally able to pull his head out of the past and move forward with his gorgeous crush. I waited months for this book and it was well worth the weight.,5.0,1,2020
Not a how to book,"Really a promotion for his 30 steps books.  This “jazz made simple” gives you the basic ideas about how to play jazz but none of the details.  Put simply, after reading this book, your won’t be able to play jazz or improvise a new melody for a song.",2.0,0,2020
A meat and potatoes read,"Phew! This is a bit heavy. Suffocating, and tense,  MANSFIELD PARK is experienced theough the eyes of Fanny Price, the poor relation who goes to live there at age 10. She grows up there with her sleepy aunt, strict uncle, and four cousins. By the time the Crawford brother and sister come to visit the neighbourhood, we can almost predict the course of the young people's lives...this is the least popular and most controversial of Austen's novels. Fanny is either hated or loved, and Mary Crawford inspires the same feelings. I love Fanny, though she irritates me. Nobody is going to tell her who to marry.  She has a secret love, who is in love with somebody else.<br /><br />In the novel, we're taken on a tour of Sotherton Court, a fine old country house. It's the setting for some important scenes.<br />The minor characters jump off the page. Fanny's other aunt, Mrs. Norris, is a nasty woman. But her dialogues are highly entertaining.",5.0,1,2020
"Slow start, but picks up steam","I truly wasn’t sure about this one and was sort of disappointed—I thought about stopping reading, actually. It felt like the characters were interesting but not very well developed and the next thing they were kissing without any romantic build up and I was just sort of scratching my head because I love the Malcolm and Ives books. I decided to keep reading and things began to warm up, characters started to make more sense, and it turned into a much more enjoyable book.",3.0,0,2020
Good recipes even if not following Whole30 ...,"I'm not doing Whole30 -- but I'm always looking for cookbooks that feature fast/easy recipes made from whole ingredients, and this book does just that.<br /><br />""Whole foods"" to me are the ones that you find mostly around the perimeter of the supermarket -- fresh produce, dairy/butter/eggs, meat, poultry, seafood, etc.  And putting together a tasty nutritious meal using just a few of those isn't that complicated.<br /><br />Every time I review a cookbook, I make at least three recipes from the book to get a sense of how the recipes are structured, level of detail, etc.  I did the same with this one, and I found no major issues with the way the material is presented.<br /><br />The first recipe I tried was the Sheet Pan Shrimp with Sesame Broccoli.  I cut the recipe in half (I'm single, live alone, and cook for one person 99% of the time.  This was the first time I'd used coconut aminos and it is indeed very close to soy sauce in flavor although a little sweeter.  I followed the recipe exactly -- broccoli cooked first, then added the shrimp for another 10 minutes.  I had enough for two servings so i had one for supper and the other the next day for lunch, reheated gently in the microwave.  Nice dish, will definitely make again.<br /><br />The next dish was the Seared Salmon Filets with Ginger Caramelized Pineapple.  Again, I halved the recipe to make 2 servings.  I live in a part of the country where fresh salmon is abundant and not too expensive, so I have it often (usually once a week).  For this recipe, I used fresh pineapple .  Another winner.  I think it really needs the green onion at the end to cut through some of the sweetness of the pineapple -- or possibly a bit of diced jalapeño would do it.  I'll play with it the next time I make this.<br /><br />The third recipe was the Spicy Seared Chicken with Watermelon-Spinach Salad.  The chicken is seared with some seriously spicy-garlicky rub.  I used skinless boneless chicken thighs instead of chicken breasts for this and cooked both of them at the same time, reserving one for another serving the next day.  Then I made the salad with 1/2 the listed ingredients.  It has a plain oil-and-vinegar dressing, but the spice and garlic in the chicken adds a kick, and the watermelon provides just the right amount of cooling.  I might try adding something to the dressing (lime juice? I think it needs a little acid and more flavor than just vinegar).<br /><br />Overall, I'm quite happy with this book.  There are only a handful of the recipes that I know I won't make --- most of the rest are interesting enough that I'll probably use them at some point.  Solid four stars: I like it!",4.0,1,2020
Rightfully skeptical,"Last night tried making the brownie pie with peanut butter swirl.  In one of my other books a similar brownie recipe called for 45 minutes cooked in the same method and in the same pan, and it was also more gooey than floury.  23 minutes?  Oh hell no.  Did it again.  Half cooked this time after the 10 minutes of NPR.  Had to pop it in the oven at 350 for 15 minutes, let it cool for 20 more, and it was finally cooked.<br /><br />The recipe itself was quite tasty but I wonder if this was checked for errors.  And no, I'm not at a weird altitude or anything.",2.0,0,2020
Barely Able To Hang On....”By A Thread”,"I am a true and loyal fan of author Lucy Score’s novels. That is what makes it SO difficult for me to say that this is by no means even remotely one if her best works. As a matter of fact, I was very close to giving this story two stars if it wasn’t for the conclusion and the two epilogues.<br /><br />Here are the reasons why this story doesn’t make the cut:<br />• The first one third of the book felt like it was on a loop... over and over again readers were forced to be subjected to Dominic’s desire for Ally but stopping due to company policy. Instead we were also forced to read about his frequent hard-one and masturbation scenes. Really... you are 44 years old, not 14!!!<br />• Ally kept her struggles paying for her father’s Memory Care Home a secret for way too long! What’s the big deal?<br />• The sex scenes between Dominic and Ally were raunchy. I’m not a prude by any means but the descriptive sex was not love making but was down right unsettling.<br />• It lacked the character development and heart that Lucy  Score is so skilled at developing.<br />• Too predictable and far too little good, witty bantering.<br /><br />It wasn’t until the story wound down that the author’s talent displayed itself in print. But.... that is kind of late since it was such a LONG book.<br />To make matters worse, the Audible companion is SO expensive. It was well narrated but I found myself listening in the car and apologizing to the great Sebastian  York for having to narrate THIS story. 😳😬<br /><br />My advice to you, Lucy..... write less books and give readers the quality, creative stories that you are known and loved for. You have a gift. PLEASE continue to give us your best.<br />My honest, constructive review.",3.0,0,2020
Grammar has not yet been fixed,"I see what others found so bad ; person 1 was sat on the sofa while person 2 was sat on the floor.  I only read a few pages, and encountered this mistake at least 5 times.  Other mistakes caught my eye, too.  Not a good read.",1.0,0,2020
